Transfection Efficiency,smiles,combined_mw,Number_of_Rings,Estimated_pKa,Molecular_Charge,logP,Polar_Surface_Area,Unsaturation,Has_Ionizable_Group,unsaturation,ionizable,helper_lipid,pegylated,MolWt,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds
0,O=P(OCCCCCCCCCCCCC)([O-])OCC[NH2+]CCNCCNCCNCC[NH2+]CCOP(OCCCCCCCCCCCCC)([O-])=O.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4233.99499999999,4,4.75,0,35.574100000000065,687.1400000000008,579.0,True,253,1,1,1,4233.994999999994,687.1400000000008,6.0,63.0,249.0
0,O=P(OCCCCCCCCCCCCCC)([O-])OCC[NH2+]CCNCCNCCNCC[NH2+]CCOP(OCCCCCCCCCCCCCC)([O-])=O.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4262.049,4,4.75,0,36.354300000000045,687.1400000000008,583.0,True,255,1,1,1,4262.048999999995,687.1400000000008,6.0,63.0,251.0
0,O=P(OCCCCCCCCCCCCCCC)([O-])OCC[NH2+]CCNCCNCCNCC[NH2+]CCOP(OCCCCCCCCCCCCCCC)([O-])=O.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4290.103,4,4.75,0,37.13450000000002,687.1400000000008,587.0,True,257,1,1,1,4290.102999999995,687.1400000000008,6.0,63.0,253.0
0,O=P(OCCCCCCCCCCCCCCCC)([O-])OCC[NH2+]CCNCCNCCNCC[NH2+]CCOP(OCCCCCCCCCCCCCCCC)([O-])=O.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4318.157,4,4.75,0,37.9147,687.1400000000008,591.0,True,259,1,1,1,4318.156999999996,687.1400000000008,6.0,63.0,255.0
0,O=P(OCCCC)([O-])OCC[NH+](CCOP(OCCCC)([O-])=O)CC[NH+]1CC[NH+](CCOP(OCCCC)([O-])=O)CC1.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4101.54899999999,5,4.75,0,28.62670000000013,689.7400000000008,556.0,True,235,1,1,1,4101.548999999994,689.7400000000008,4.0,64.0,230.0
0,O=P(OCCCCC)([O-])OCC[NH+](CCOP(OCCCCC)([O-])=O)CC[NH+]1CC[NH+](CCOP(OCCCCC)([O-])=O)CC1.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4143.63,5,4.75,0,29.797000000000143,689.7400000000008,562.0,True,238,1,1,1,4143.629999999995,689.7400000000008,4.0,64.0,233.0
0,O=P(OCCCCCC)([O-])OCC[NH+](CCOP(OCCCCCC)([O-])=O)CC[NH+]1CC[NH+](CCOP(OCCCCCC)([O-])=O)CC1.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4185.711,5,4.75,0,30.967300000000144,689.7400000000008,568.0,True,241,1,1,1,4185.710999999995,689.7400000000008,4.0,64.0,236.0
0,O=P(OCCCCCCC)([O-])OCC[NH+](CCOP(OCCCCCCC)([O-])=O)CC[NH+]1CC[NH+](CCOP(OCCCCCCC)([O-])=O)CC1.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4227.792,5,4.75,0,32.137600000000155,689.7400000000008,574.0,True,244,1,1,1,4227.791999999995,689.7400000000008,4.0,64.0,239.0
0,O=P(OCCCCCCCC)([O-])OCC[NH+](CCOP(OCCCCCCCC)([O-])=O)CC[NH+]1CC[NH+](CCOP(OCCCCCCCC)([O-])=O)CC1.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4269.873,5,4.75,0,33.307900000000124,689.7400000000008,580.0,True,247,1,1,1,4269.872999999995,689.7400000000008,4.0,64.0,242.0
0,O=P(OCCCCCCCCC)([O-])OCC[NH+](CCOP(OCCCCCCCCC)([O-])=O)CC[NH+]1CC[NH+](CCOP(OCCCCCCCCC)([O-])=O)CC1.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4311.954,5,4.75,0,34.47820000000009,689.7400000000008,586.0,True,250,1,1,1,4311.953999999995,689.7400000000008,4.0,64.0,245.0
0,O=P(OCCCCCCCCCC)([O-])OCC[NH+](CCOP(OCCCCCCCCCC)([O-])=O)CC[NH+]1CC[NH+](CCOP(OCCCCCCCCCC)([O-])=O)CC1.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4354.035,5,4.75,0,35.64850000000006,689.7400000000008,592.0,True,253,1,1,1,4354.034999999995,689.7400000000008,4.0,64.0,248.0
0,O=P(OCCCCCCCCCCC)([O-])OCC[NH+](CCOP(OCCCCCCCCCCC)([O-])=O)CC[NH+]1CC[NH+](CCOP(OCCCCCCCCCCC)([O-])=O)CC1.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4396.116,5,4.75,0,36.81880000000003,689.7400000000008,598.0,True,256,1,1,1,4396.115999999995,689.7400000000008,4.0,64.0,251.0
0,O=P(OCCCCCCCCCCCC)([O-])OCC[NH+](CCOP(OCCCCCCCCCCCC)([O-])=O)CC[NH+]1CC[NH+](CCOP(OCCCCCCCCCCCC)([O-])=O)CC1.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4438.197,5,4.75,0,37.9891,689.7400000000008,604.0,True,259,1,1,1,4438.196999999996,689.7400000000008,4.0,64.0,254.0
0,O=P(OCCCCCCCCCCCCC)([O-])OCC[NH+](CCOP(OCCCCCCCCCCCCC)([O-])=O)CC[NH+]1CC[NH+](CCOP(OCCCCCCCCCCCCC)([O-])=O)CC1.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4480.278,5,4.75,0,39.15939999999997,689.7400000000008,610.0,True,262,1,1,1,4480.277999999996,689.7400000000008,4.0,64.0,257.0
0,O=P(OCCCCCCCCCCCCCC)([O-])OCC[NH+](CCOP(OCCCCCCCCCCCCCC)([O-])=O)CC[NH+]1CC[NH+](CCOP(OCCCCCCCCCCCCCC)([O-])=O)CC1.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4522.359,5,4.75,0,40.32969999999994,689.7400000000008,616.0,True,265,1,1,1,4522.358999999995,689.7400000000008,4.0,64.0,260.0
0,O=P(OCCCCCCCCCCCCCCC)([O-])OCC[NH+](CCOP(OCCCCCCCCCCCCCCC)([O-])=O)CC[NH+]1CC[NH+](CCOP(OCCCCCCCCCCCCCCC)([O-])=O)CC1.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4564.44,5,4.75,0,41.49999999999991,689.7400000000008,622.0,True,268,1,1,1,4564.439999999995,689.7400000000008,4.0,64.0,263.0
0,O=P(OCCCCCCCCCCCCCCCC)([O-])OCC[NH+](CCOP(OCCCCCCCCCCCCCCCC)([O-])=O)CC[NH+]1CC[NH+](CCOP(OCCCCCCCCCCCCCCCC)([O-])=O)CC1.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4606.521,5,4.75,0,42.67029999999988,689.7400000000008,628.0,True,271,1,1,1,4606.520999999995,689.7400000000008,4.0,64.0,266.0
0,C[NH+](C)CCC[NH+](CCOP(OCCCC)([O-])=O)CCC[NH+](CCOP(OCCCC)([O-])=O)CCOP(OCCCC)([O-])=O.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4131.619,4,4.75,0,29.65290000000014,689.7400000000008,561.0,True,239,1,1,1,4131.618999999995,689.7400000000008,4.0,64.0,235.0
0,C[NH+](C)CCC[NH+](CCOP(OCCCCC)([O-])=O)CCC[NH+](CCOP(OCCCCC)([O-])=O)CCOP(OCCCCC)([O-])=O.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4173.7,4,4.75,0,30.82320000000015,689.7400000000008,567.0,True,242,1,1,1,4173.699999999995,689.7400000000008,4.0,64.0,238.0
0,C[NH+](C)CCC[NH+](CCOP(OCCCCCC)([O-])=O)CCC[NH+](CCOP(OCCCCCC)([O-])=O)CCOP(OCCCCCC)([O-])=O.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4215.781,4,4.75,0,31.99350000000016,689.7400000000008,573.0,True,245,1,1,1,4215.780999999995,689.7400000000008,4.0,64.0,241.0
0,C[NH+](C)CCC[NH+](CCOP(OCCCCCCC)([O-])=O)CCC[NH+](CCOP(OCCCCCCC)([O-])=O)CCOP(OCCCCCCC)([O-])=O.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4257.862,4,4.75,0,33.16380000000012,689.7400000000008,579.0,True,248,1,1,1,4257.861999999995,689.7400000000008,4.0,64.0,244.0
0,C[NH+](C)CCC[NH+](CCOP(OCCCCCCCC)([O-])=O)CCC[NH+](CCOP(OCCCCCCCC)([O-])=O)CCOP(OCCCCCCCC)([O-])=O.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4299.943,4,4.75,0,34.3341000000001,689.7400000000008,585.0,True,251,1,1,1,4299.942999999995,689.7400000000008,4.0,64.0,247.0
0,C[NH+](C)CCC[NH+](CCOP(OCCCCCCCCC)([O-])=O)CCC[NH+](CCOP(OCCCCCCCCC)([O-])=O)CCOP(OCCCCCCCCC)([O-])=O.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4342.024,4,4.75,0,35.50440000000006,689.7400000000008,591.0,True,254,1,1,1,4342.023999999995,689.7400000000008,4.0,64.0,250.0
0,C[NH+](C)CCC[NH+](CCOP(OCCCCCCCCCC)([O-])=O)CCC[NH+](CCOP(OCCCCCCCCCC)([O-])=O)CCOP(OCCCCCCCCCC)([O-])=O.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4384.105,4,4.75,0,36.67470000000004,689.7400000000008,597.0,True,257,1,1,1,4384.104999999995,689.7400000000008,4.0,64.0,253.0
0,C[NH+](C)CCC[NH+](CCOP(OCCCCCCCCCCC)([O-])=O)CCC[NH+](CCOP(OCCCCCCCCCCC)([O-])=O)CCOP(OCCCCCCCCCCC)([O-])=O.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4426.186,4,4.75,0,37.845000000000006,689.7400000000008,603.0,True,260,1,1,1,4426.185999999995,689.7400000000008,4.0,64.0,256.0
0,C[NH+](C)CCC[NH+](CCOP(OCCCCCCCCCCCC)([O-])=O)CCC[NH+](CCOP(OCCCCCCCCCCCC)([O-])=O)CCOP(OCCCCCCCCCCCC)([O-])=O.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4468.26699999999,4,4.75,0,39.015299999999975,689.7400000000008,609.0,True,263,1,1,1,4468.266999999994,689.7400000000008,4.0,64.0,259.0
0,C[NH+](C)CCC[NH+](CCOP(OCCCCCCCCCCCCC)([O-])=O)CCC[NH+](CCOP(OCCCCCCCCCCCCC)([O-])=O)CCOP(OCCCCCCCCCCCCC)([O-])=O.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4510.34799999999,4,4.75,0,40.18559999999994,689.7400000000008,615.0,True,266,1,1,1,4510.3479999999945,689.7400000000008,4.0,64.0,262.0
0,C[NH+](C)CCC[NH+](CCOP(OCCCCCCCCCCCCCC)([O-])=O)CCC[NH+](CCOP(OCCCCCCCCCCCCCC)([O-])=O)CCOP(OCCCCCCCCCCCCCC)([O-])=O.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4552.429,4,4.75,0,41.35589999999991,689.7400000000008,621.0,True,269,1,1,1,4552.428999999995,689.7400000000008,4.0,64.0,265.0
0,C[NH+](C)CCC[NH+](CCOP(OCCCCCCCCCCCCCCC)([O-])=O)CCC[NH+](CCOP(OCCCCCCCCCCCCCCC)([O-])=O)CCOP(OCCCCCCCCCCCCCCC)([O-])=O.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4594.51,4,4.75,0,42.52619999999988,689.7400000000008,627.0,True,272,1,1,1,4594.509999999996,689.7400000000008,4.0,64.0,268.0
